Business Name,Contact Phone Number,Address,Address City,Address State,Address ZIP,Address Borough,Latitude,Longitude
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,214 W 80TH ST,NEW YORK,NY,10024,Manhattan,40.784182,-73.978908
PRINCESS CAR PARK INC.,2127367171,800 GRAND CONCOURSE,BRONX,NY,10451,Bronx,40.82516,-73.923328
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,340 E 80TH ST,NEW YORK,NY,10075,Manhattan,40.773046,-73.952592
STANDARD PARKING CORPORATION,212163480,9230 165TH ST,JAMAICA,NY,11433,Queens,40.704401,-73.79424
MANHATTAN PARKING E. 35 ST. CORP.,2127536116,246 E 35TH ST,NEW YORK,NY,10016,Manhattan,40.745718,-73.976529
30-40-60 GARAGE LLC,6469644323,40 E 9TH ST,NEW YORK,NY,10003,Manhattan,40.731498,-73.993482
"CMJ PARKING, CORP",3478987780,6336 99TH ST,REGO PARK,NY,11374,Queens,40.731776,-73.856856
ISABEL PARKING LLC,6465840409,30 E 161ST ST,BRONX,NY,10451,Bronx,40.828028,-73.927092
111 EIGHTH AVENUE PARKING LLC,2126869800,111 8TH AVE,NEW YORK,NY,10011,Manhattan,40.740836,-74.001966
BASIC PARKING CORP.,2129802006,225 E 46TH ST,NEW YORK,NY,10017,Manhattan,40.752852,-73.971177
BUZZ PARKING II LLC,2122268567,14 KENMARE ST,NEW YORK,NY,10012,Manhattan,40.720419,-73.994758
CHAMPION PARKING 82 LLC,212-308-5959,60 E END AVE,NEW YORK,NY,10028,Manhattan,40.772661,-73.946806
F. A. J. PARKING CORP.,2122817491,3795 10TH AVE,NEW YORK,NY,10034,Manhattan,40.862047,-73.920469
NAGLE PARKING INC,9292478827,3050 CORLEAR AVE,BRONX,NY,10463,Bronx,40.879794,-73.908008
9851 CORP.,7184596110,6536 99TH ST,REGO PARK,NY,11374,Queens,40.728757,-73.85532
WEST 89TH STREET PARKING LLC,2123749867,205-209 W 89TH ST,NEW YORK,NY,10024,,40.790075,-73.974499
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",7185025490,7710 41ST AVE,ELMHURST,NY,11373,Queens,40.746465,-73.870487
QUIK PARK MIA GARAGE LLC,2123492299,38 BOWERY,NEW YORK,NY,10013,Manhattan,40.715427,-73.996797
LTG PARKING CORP.,2126869800,205 W END AVE,NEW YORK,NY,10023,Manhattan,40.778571,-73.986376
PREMIER PARKING LLC,2126869800,203 E 61ST ST,NEW YORK,NY,10065,Manhattan,40.762709,-73.96518
"IMPERIAL PARKING (U.S.), INC",2129378660,750 AVENUE OF THE AMERICAS,NEW YORK,NY,10010,Manhattan,40.743935,-73.991883
QUIK PARK PCVST GARAGE LLC,2126145862,420 E 20TH ST,NEW YORK,NY,10009,Manhattan,40.734147,-73.978732
QUIK PARK PCVST GARAGE LLC,2126145862,251 AVENUE C,NEW YORK,NY,10009,Manhattan,40.729187,-73.975481
222 WEST 14TH STREET PARKING CORP.,2122485900,222 W 14TH ST,NEW YORK,NY,10011,Manhattan,40.739027,-74.001197
CHAMPION PARKING 9 LLC,2123035959,220 E 9TH ST,NEW YORK,NY,10003,Manhattan,40.729513,-73.988254
THEATER 50 PARKING LLC,2126869800,305 W 50TH ST,NEW YORK,NY,10019,Manhattan,40.762539,-73.986437
PLYMOUTH PARKING LLC,2128798388,1781 1ST AVE,NEW YORK,NY,10128,Manhattan,40.781087,-73.946568
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126296602,910 9TH AVE,NEW YORK,NY,10019,Manhattan,40.768847,-73.984786
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,100 W 57TH ST,NEW YORK,NY,10019,Manhattan,40.764316,-73.977601
MANHATTAN PARKING GRAMERCY CORP.,2124903460,32 GRAMERCY PARK S,NEW YORK,NY,10003,Manhattan,40.737017,-73.984918
CENTURY PARKING LLC,2126869800,330 E 75TH ST,NEW YORK,NY,10021,Manhattan,40.769815,-73.955086
IMPERIAL PARKING US LLC,2129378660,210 CENTRAL PARK S,NEW YORK,NY,10019,Manhattan,40.767036,-73.979961
CHAMPION PARKING 245 LLC,2123085959,1441 2ND AVE,NEW YORK,NY,10021,Manhattan,40.770947,-73.957024
"ALLAN GARAGE, LLC",2125025490,152 E 87TH ST,NEW YORK,NY,10128,Manhattan,40.779959,-73.954836
ENTERPRISE WORLD PARKING LLC,212-564-3199,845 UNITED NATIONS PLZ,NEW YORK,NY,10017,Manhattan,40.7525,-73.967579
"DAG PARKING MGMT, LLC",2127957275,240 E 47TH ST,NEW YORK,NY,10017,Manhattan,40.753037,-73.970352
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126296602,180 W 20TH ST,NEW YORK,NY,10011,Manhattan,40.741988,-73.996866
SP PLUS CORPORATION,2125025490,9844 57TH AVE,CORONA,NY,11368,Queens,40.738838,-73.859296
STANDARD PARKING CORPORATION,9999999999,PIER 40 WEST ST,NEW YORK,NY,10014,,40.738088,-74.005095
BRILLIANT PARKING CORP.,2125696249,284 DYCKMAN ST,NEW YORK,NY,10034,Manhattan,40.866995,-73.929293
401 EAST 86TH STREET PARKING LLC,2128767669,401 E 86TH ST,NEW YORK,NY,10028,Manhattan,40.776784,-73.948711
QUIK PARK HUDSON RIVER 5 LLC,2128322066,60 RIVERSIDE BLVD,NEW YORK,NY,10069,Manhattan,40.774735,-73.990913
ATRIUM PARK LLC,212-686-9800,155 W 36TH ST,NEW YORK,NY,10018,Manhattan,40.752176,-73.989205
RIVER PARKING SYSTEMS CORP.,7189939026,85 E 158TH ST,BRONX,NY,10451,Bronx,40.826571,-73.926247
PARK FDB LLC,2122228487,2280 FREDERICK DOUGLASS BLVD,NEW YORK,NY,10027,Manhattan,40.80845,-73.952171
OASIS AUTO REPAIR & GARAGE CORP.,212-544-2833,431 W 202ND ST,NEW YORK,NY,10034,Manhattan,40.861055,-73.920363
CARNEGIE BROADWAY PARKING LLC,2126869800,211-221 W 56TH ST,NEW YORK,NY,10019,Manhattan,40.765394,-73.981583
LM BONNEVILLE PARKING LLC,2127143571,329-333 E 22ND ST,NEW YORK,NY,10010,Manhattan,40.73701,-73.980718
PACE PARKING LLC,2126869800,990 AVENUE OF THE AMERICAS,NEW YORK,NY,10018,Manhattan,40.751428,-73.986338
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",2125025490,350 E 30TH ST,NEW YORK,NY,10016,Manhattan,40.741318,-73.975741
LINC GARAGE LLC,646-584-0409,20 N 5TH ST,BROOKLYN,NY,11249,Brooklyn,40.719374,-73.963372
"KINNEY PARKING SYSTEM, INC.",2126296602,33 W 28TH ST,NEW YORK,NY,10001,Manhattan,40.745549,-73.988893
WALL STREET GARAGE PARKING CORP.,2127373279,1420 YORK AVE,NEW YORK,NY,10021,Manhattan,40.769074,-73.951885
"KINNEY PARKING SYSTEM, INC.",2125025490,73-79 W 92ND ST,NEW YORK,NY,10025,,40.790111,-73.968058
53RD PARKING CORP.,2127367171,301 W 53RD ST,NEW YORK,NY,10019,Manhattan,40.764409,-73.985047
"250 PARKING SERVICES, LLC",2122652239,250 E 39TH ST,NEW YORK,NY,10016,Manhattan,40.747944,-73.973909
520 WEST PARKING CORP.,2127367171,520 W 43RD ST,NEW YORK,NY,10036,Manhattan,40.760707,-73.996201
MANHATTAN PARKING E 35 ST CORP,2124903460,246 E 35TH ST,NEW YORK,NY,10016,Manhattan,40.745718,-73.976529
"KINNEY PARKING SYSTEM, INC.",212-502-5490,699 W END AVE,NEW YORK,NY,10025,Manhattan,40.79391,-73.974466
82ND PARKING GARAGE LLC,7187794774,3555 82ND ST,JACKSON HEIGHTS,NY,11372,Queens,40.75358,-73.885037
QUIK PARK HUDSON LLC,212-686-9800,140 RIVERSIDE BLVD,NEW YORK,NY,10069,Manhattan,40.77708,-73.988846
"KINNEY PARKING SYSTEM, INC.",2125025490,213 E 43RD ST,NEW YORK,NY,10017,Manhattan,40.751456,-73.973678
GMS AUTO STATION INC,9176559590,2173 GRAND CONCOURSE,BRONX,NY,10453,Bronx,40.855301,-73.901701
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126296602,1745 BROADWAY,NEW YORK,NY,10019,Manhattan,40.765235,-73.982263
416 EAST 61ST STREET GARAGE LLC,6465840409,416 E 61ST ST,NEW YORK,NY,10065,Manhattan,40.760567,-73.960853
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,150 W 83RD ST,NEW YORK,NY,10024,Manhattan,40.785266,-73.975576
365 MANAGEMENT CORP.,7188882367,4125 KISSENA BLVD,FLUSHING,NY,11355,Queens,40.758145,-73.828434
PENN PARKING LLC,2126869800,1 PENN PLAZA,NEW YORK,NY,10001,,40.750938,-73.991594
"DIAMOND 1 PARKING GARAGE, INC.",3478435023,284 DYCKMAN ST,NEW YORK,NY,10034,Manhattan,40.866995,-73.929293
"IMPERIAL PARKING (U.S.), INC",2129378660,60 E 12TH ST,NEW YORK,NY,10003,Manhattan,40.732976,-73.990805
PARK 'N GO USA LLC,3476975154,340 PENNSYLVANIA AVE,BROOKLYN,NY,11207,Brooklyn,40.669202,-73.895387
"IMPARK WEST 56, LLC.",212-937-8660,33 W 56TH ST,NEW YORK,NY,10019,Manhattan,40.763138,-73.976205
8936 PARKING LLC,917-592-4762,8936 SUTPHIN BLVD,JAMAICA,NY,11435,Queens,40.701265,-73.809605
"ABC PARKING, CORP.",7188025611,2070 WHITE PLAINS RD,BRONX,NY,10462,Bronx,40.852581,-73.867569
ONE PARKING 34TH STREET LLC,2123706530,509 W 34TH ST,NEW YORK,NY,10001,Manhattan,40.754552,-73.999392
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,284 AUDUBON AVE,NEW YORK,NY,10033,Manhattan,40.847727,-73.933264
118 PARKING CORP.,2127367171,1682 PARK AVE,NEW YORK,NY,10035,Manhattan,40.800825,-73.942339
ANN PARK LLC,2127143521,57 ANN ST,NEW YORK,NY,10038,Manhattan,40.710249,-74.006591
PARK AMERICA CORP,2124866888,50 N 5TH ST,BROOKLYN,NY,11249,Brooklyn,40.718559,-73.962056
QUIK PARK NORTHROSE GARAGE LLC,2128322066,505 E 161ST ST,BRONX,NY,10451,Bronx,40.823149,-73.909948
"KINNEY PARKING SYSTEM, LLC",2125025490,109 W 56TH ST,NEW YORK,NY,10019,Manhattan,40.763874,-73.977788
245 EAST 40TH ST. PARKING LLC,2126869800,747 2ND AVE,NEW YORK,NY,10017,Manhattan,40.748688,-73.97314
GMH PARK INC,9172140583,4701 QUEENS BLVD,SUNNYSIDE,NY,11104,Queens,40.743327,-73.917577
CAPITAL CAR PARK LLC,2122216111,1420 YORK AVE,NEW YORK,NY,10021,Manhattan,40.769074,-73.951885
MANHATTAN PARKING W 45TH STREET CORP.,2127536116,120 W 45TH ST,NEW YORK,NY,10036,Manhattan,40.757131,-73.983934
F & A PARKING CORP,7183992640,4123 CRESCENT ST,LONG ISLAND CITY,NY,11101,Queens,40.749736,-73.941
PAAL PARKING CORP.,7188929379,2010 WESTCHESTER AVE,BRONX,NY,10462,Bronx,40.833481,-73.857031
70TH PARK OPS LLC,2129299404,400 E 70TH ST,NEW YORK,NY,10021,Manhattan,40.766162,-73.956742
"FIESTA CAR PARK, LLC",2122216111,466 11TH AVE,NEW YORK,NY,10018,Manhattan,40.758003,-74.000241
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",2125025490,196-200 CADMAN PLAZA W,BROOKLYN,NY,11201,Brooklyn,40.698383,-73.99184
LONG ISLAND JEWISH MEDICAL CENTER,718-470-7202,27117 76TH AVE,NEW HYDE PARK,NY,11040,Queens,40.751297,-73.700985
POO PARKING CORP.,2124903460,1752 MORRIS AVE,BRONX,NY,10457,Bronx,40.845841,-73.909117
MERIT PARKING LLC,2126869800,12 E 107TH ST,NEW YORK,NY,10029,Manhattan,40.794326,-73.949374
CP PARKING CORP.,9175785635,3907 PRINCE ST,FLUSHING,NY,11354,Queens,40.759364,-73.832034
LOVE PARKING LLC,2126869800,9 COLLEGE PL,BROOKLYN,NY,11201,Brooklyn,40.696308,-73.994579
215 E 95TH PARKING LLC,2126869800,201 E 95TH ST,NEW YORK,NY,10128,Manhattan,40.784498,-73.949424
QUIK PARK EAST 66 LLC,2128322066,250 E 67TH ST,NEW YORK,NY,10065,Manhattan,40.76603,-73.962287
PARK RIGHT CORPORATION,2122624771,39 E 29TH ST,NEW YORK,NY,10016,Manhattan,40.744312,-73.984225
53RD STERLING PARKING LLC,2126869800,304 E 53RD ST,NEW YORK,NY,10022,Manhattan,40.756594,-73.967152
STANDARD PARKING CORPORATION,2126667246,455 CENTRAL PARK W,NEW YORK,NY,10025,Manhattan,40.797752,-73.960761
BPG 149TH M LLC,7185856850,225 E 149TH ST,BRONX,NY,10451,Bronx,40.818159,-73.92474
"SOVEREIGN CAR PARK, INC.",2129966363,425 E 58TH ST,NEW YORK,NY,10022,Manhattan,40.758429,-73.960634
GREENLUX PARKING LLC,2126869800,300 N END AVE,NEW YORK,NY,10282,Manhattan,40.716758,-74.014348
"CHELSEA MTP OPERATING, LLC",2125755335,511 W 18TH ST,NEW YORK,NY,10011,Manhattan,40.744856,-74.006456
"IMPERIAL PARKING (U.S.), LLC",212-937-8660,6135 JUNCTION BOULEVARD,QUEENS,NY,11374,,40.732977,-73.863692
"KINNEY PARKING SYSTEM, INC.",2125025490,416 W 36TH ST,NEW YORK,NY,10018,Manhattan,40.754836,-73.995955
CENTURY CAR PARK LLC,2122216111,3310 AVENUE H,BROOKLYN,NY,11210,Brooklyn,40.631492,-73.944239
"WOC 80 DEKALB GARAGE, LLC",516-565-5600,80 DEKALB AVE,BROOKLYN,NY,11201,Brooklyn,40.689742,-73.979941
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,371 7TH AVE,NEW YORK,NY,10001,Manhattan,40.748839,-73.99197
231ST STREET PARKING LLC,718-708-5077,3050 CORLEAR AVE,BRONX,NY,10463,Bronx,40.879794,-73.908008
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",2125025490,27-49 W 52ND ST,NEW YORK,NY,10019,Manhattan,40.760584,-73.977412
ELMHURST PARKING CORPORATION,9173251969,8015 41ST AVE,ELMHURST,NY,11373,Queens,40.745926,-73.885292
"GARDEN GARAGE, LLC",212-686-9800,253 W 29TH ST,NEW YORK,NY,10001,Manhattan,40.748866,-73.995125
LTG PARKING CORP.,212-686-9800,165 W END AVE,NEW YORK,NY,10023,Manhattan,40.777116,-73.986869
IMPERIAL PARKING (US) LLC,2129378660,97 CHARLES ST,NEW YORK,NY,10014,Manhattan,40.734661,-74.005283
HARL PARKING CORP.,2129299404,1481 5TH AVE,NEW YORK,NY,10035,Manhattan,40.802609,-73.944681
375 HUD PARKING LLC,2126869800,375 HUDSON ST,NEW YORK,NY,10014,Manhattan,40.728418,-74.007368
PARK 15 WEST LLC,2125643199,422 W 15TH ST,NEW YORK,NY,10011,Manhattan,40.741778,-74.005416
PARK KWIK LLC,2129745840,20 JAY ST,BROOKLYN,NY,11201,Brooklyn,40.704091,-73.986694
"COLUMBUS CIRCLE PARKING, LLC",2126869800,330 W 58TH ST,NEW YORK,NY,10019,Manhattan,40.767776,-73.983582
EVER-READY PARKING INC.,2127367171,330 E 46TH ST,NEW YORK,NY,10017,Manhattan,40.751664,-73.968981
RAPID PARK HOLDING CORP,212-866-1000,1305 YORK AVE,NEW YORK,NY,10021,Manhattan,40.765378,-73.955054
FIVE STAR PARKING INC.,9737928420,450 E 29TH ST,NEW YORK,NY,10016,Manhattan,40.739681,-73.973768
ACCESS PARKING CORP.,2126757985,159 W 21ST ST,NEW YORK,NY,10011,Manhattan,40.742454,-73.994939
RELIABLE PARKING CORP.,2124903460,1193 FRANKLIN AVE,BRONX,NY,10456,Bronx,40.829915,-73.904541
ONE EASY PARK INC,9174008562,1802 PETRACCA PL,WHITESTONE,NY,11357,Queens,40.781719,-73.827951
EMPIRE PARKING CORP.,212-262-4771,853 LONGWOOD AVE,BRONX,NY,10459,Bronx,40.81938,-73.901038
QUIK PARK 866 GARAGE LLC,212-832-2066,866 UN PLZ,NEW YORK,NY,10017,Manhattan,40.752955,-73.973196
"ABM PARKING SERVICES, INC",2122131282,866 UNITED NATIONS PLZ,NEW YORK,NY,10017,Manhattan,40.752316,-73.966039
ENMANUEL PARKING GARAGE CORP.,7183291320,2346 RYER AVE,BRONX,NY,10458,Bronx,40.858366,-73.898413
BLEECKER PARKING CORP.,2127373279,380 LENOX AVE,NEW YORK,NY,10027,Manhattan,40.810438,-73.943203
QUIK PARK LIC LLC,2128322066,4545 CENTER BLVD,LONG ISLAND CITY,NY,11109,Queens,40.74794,-73.95634
2721 NEIGHBORHOOD PARKING LOT CORP.,347-427-7606,2721 BRONXWOOD AVE,BRONX,NY,10469,Bronx,40.86655,-73.861797
210 CENTRAL PARK SOUTH PARKING CORP.,2127367171,210 CENTRAL PARK S,NEW YORK,NY,10019,Manhattan,40.767036,-73.979961
DIAMOND PARKING CORP.,9736228888,67 LAIGHT ST,NEW YORK,NY,10013,Manhattan,40.721986,-74.009891
QUIK PARK 311 WB LLC,2128322066,311 W BROADWAY,NEW YORK,NY,10013,Manhattan,40.72176,-74.004109
BRIDGE PARKING LLC,2123085959,338 E 59TH ST,NEW YORK,NY,10022,Manhattan,40.75996,-73.963284
"CENTRAL PARKING SYSTEM OF NEW YORK, INC.",2129676800,525 W 28TH ST,NEW YORK,NY,10001,Manhattan,40.751564,-74.003372
SMITH & LIVINGSTON PARKING LLC,212-686-9800,141 LIVINGSTON ST,BROOKLYN,NY,11201,Brooklyn,40.690693,-73.988107
PANTOJA USED CAR INC.,7186178548,1962 CROTONA PKWY,BRONX,NY,10460,Bronx,40.842803,-73.885079
DANAE MARRERO,9175674884,424 E 147TH ST,BRONX,NY,10455,Bronx,40.814295,-73.918094
PATRIOT PARKING LLC,2126869800,308 GREENWICH ST,NEW YORK,NY,10013,Manhattan,40.717568,-74.011042
QUIK PARK CHARLES STREET LLC,2126869800,97 CHARLES ST,NEW YORK,NY,10014,Manhattan,40.734661,-74.005283
QUIK PARK STANDARD LLC,2128322066,101 PARK AVE,NEW YORK,NY,10178,Manhattan,40.751091,-73.978109
8930 parking llc,,8936 SUTPHIN BLVD,JAMAICA,NY,11435,Queens,40.701265,-73.809605
ASTRO PARKING LLC,2126869800,155 W 70TH ST,NEW YORK,NY,10023,Manhattan,40.777022,-73.981665
FOR THE COMMUNITY PARKING GARAGE INC.,3473645413,1900 JEROME AVE,BRONX,NY,10453,Bronx,40.850355,-73.910229
100 PARK TERRACE WEST OWNERS CORP.,2123320777,100 PARK TER W,NEW YORK,NY,10034,Manhattan,40.871982,-73.916286
"211 WEST 56TH ST CAR PARK, LLC",2129966363,211 W 56TH ST,NEW YORK,NY,10019,Manhattan,40.765394,-73.981583
QUIK PARK SWIFT LLC,2128322066,140 E 56TH ST,NEW YORK,NY,10022,Manhattan,40.760088,-73.969492
259-267 PARKING CORP.,7188585055,259 PACIFIC ST,BROOKLYN,NY,11201,Brooklyn,40.688342,-73.990322
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",2125025490,800 UNION ST,BROOKLYN,NY,11215,Brooklyn,40.67451,-73.97593
PV PARKING III CORP,7186091200,124 E 124TH ST,NEW YORK,NY,10035,Manhattan,40.803817,-73.938457
QUIK PARK REAL LLC,2128322066,35 PARK AVE,NEW YORK,NY,10016,Manhattan,40.748021,-73.980321
EFFICIENT PARKING LLC,212-686-9800,170 W 23RD ST,NEW YORK,NY,10011,Manhattan,40.743786,-73.995309
"KINNEY PARKING SYSTEM, LLC",2125025490,10736 QUEENS BLVD,FOREST HILLS,NY,11375,Queens,40.727097,-73.853704
420 EAST 53RD PARKING LLC,2127595290,420 E 53RD ST,NEW YORK,NY,10022,Manhattan,40.755215,-73.963851
STANDARD PARKING CORPORATION,7185384611,951 RIVER AVE,BRONX,NY,10452,Bronx,40.830531,-73.924642
"GM PARKING GROUP, INC.",7189332044,2990 JEROME AVE,BRONX,NY,10468,Bronx,40.873675,-73.889032
TOWNHOUSE PARKING LLC,2122881798,177 E 73RD ST,NEW YORK,NY,10021,Manhattan,40.770752,-73.960635
DISTINCTIVE PARKING LLC,212-686-9800,35 E 61ST ST,NEW YORK,NY,10065,Manhattan,40.764521,-73.96943
"EDISON NY PARKING, LLC",2129979096,1120 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,Manhattan,40.755754,-73.983216
"ST. ANN'S PARKING GARAGE, LLC",7184010141,601 E 156TH ST,BRONX,NY,10455,Bronx,40.819252,-73.91036
E&Y PARKING CORP.,7186844084,615 JACKSON AVE,BRONX,NY,10455,Bronx,40.815168,-73.908538
SKY PARKING CORP.,2126083060,121 READE ST,NEW YORK,NY,10013,Manhattan,40.716208,-74.009488
C & C PARKING LOT CORP,,3560 WEBSTER AVE,BRONX,NY,10467,Bronx,40.881116,-73.87036
MP BETH PARKING LLC,2124903476,225 RECTOR PL,NEW YORK,NY,10280,Manhattan,40.709296,-74.016123
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126296602,101 WORTH ST,NEW YORK,NY,10013,Manhattan,40.716219,-74.004144
QUIK PARK WEST 56 ST. LLC,212-832-2066,328 W 56TH ST,NEW YORK,NY,10019,Manhattan,40.766526,-73.98488
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2124527815,1621-23 YORK AVE,NEW YORK,NY,10028,,40.775801,-73.947756
WILLBE PARKING LLC,2122604305,318 E 15TH ST,NEW YORK,NY,10003,Manhattan,40.732563,-73.983672
OXFORD PARKING CORP.,212-308-5959,333 E 49TH ST,NEW YORK,NY,10017,Manhattan,40.753855,-73.967715
"MIDWAY CAR PARK, LLC",2129966363,10802 QUEENS BLVD,FOREST HILLS,NY,11375,Queens,40.727097,-73.853704
"FIRST AVENUE PARKING, LLC",2127367171,630 1ST AVE,NEW YORK,NY,10016,Manhattan,40.745434,-73.972039
HOPE PARKING INC.,2124903460,400 E 84TH ST,NEW YORK,NY,10028,Manhattan,40.775247,-73.950151
58W58 PARKING LLC,2126869800,58 W 58TH ST,NEW YORK,NY,10019,Manhattan,40.764572,-73.976207
SP PLUS CORPORATION,2125025490,200 PARK AVE,NEW YORK,NY,10166,Manhattan,40.753965,-73.976401
"GRAND ARMY CAR PARK, LLC",7183982518,1 EASTERN PKWY,BROOKLYN,NY,11238,Brooklyn,40.673087,-73.968924
MP BETH PARKING LLC,2124903476,400 E 84TH ST,NEW YORK,NY,10028,Manhattan,40.775247,-73.950151
724 MANAGEMENT CORP.,7188882367,4125 KISSENA BLVD,FLUSHING,NY,11355,Queens,40.758145,-73.828434
1056 5TH AVE. PARKING LLC,2126869800,1056 5TH AVE,NEW YORK,NY,10028,Manhattan,40.781959,-73.95989
35 PARK AVENUE GARAGE LLC,6465840409,35 PARK AVE,NEW YORK,NY,10016,Manhattan,40.748021,-73.980321
DELTA PARK INC,929-340-4785,240 E 82ND ST,NEW YORK,NY,10028,Manhattan,40.775341,-73.954004
SHARP 22 PARKING LLC,2126869800,329 E 22ND ST,NEW YORK,NY,10010,Manhattan,40.736655,-73.979791
CHAMPION PARK 85 LLC,2123085959,234 E 85TH ST,NEW YORK,NY,10028,Manhattan,40.777383,-73.952946
ALLIANCE ETON PARKING LLC,2125810535,345 E 81ST ST,NEW YORK,NY,10028,Manhattan,40.773874,-73.951978
SP PLUS CORPORATION,2125025490,200 CENTRAL PARK W,NEW YORK,NY,10024,Manhattan,40.781348,-73.972781
JORDAN I PARKING LLC,2127511080,7031 108TH ST,FOREST HILLS,NY,11375,Queens,40.721852,-73.843594
PROUD PARKING LLC,2126869800,5 E 22ND ST,NEW YORK,NY,10010,Manhattan,40.74066,-73.989022
DIVINE PARKING GARAGE CORP,2125442833,3775 10TH AVE,NEW YORK,NY,10034,Manhattan,40.861547,-73.920836
METROPOLITAN PARKING GROUP LLC,2126275805,69 5TH AVE,NEW YORK,NY,10003,Manhattan,40.73622,-73.993243
"BRONX PARKING CO., LLC",7187331820,2355 WEBSTER AVE,BRONX,NY,10458,Bronx,40.857515,-73.894992
702 CONCOURSE CORP.,7187880066,780 CONCOURSE VLG W,BRONX,NY,10451,Bronx,40.823795,-73.922709
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126296602,115 E 57TH ST,NEW YORK,NY,10022,Manhattan,40.761435,-73.969923
18TH AND THIRD PARKING LLC,2126869800,201 E 17TH ST,NEW YORK,NY,10003,Manhattan,40.735227,-73.985364
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126296602,200 E 80TH ST,NEW YORK,NY,10075,Manhattan,40.774737,-73.956549
"337 GARAGE, L.L.C.",2128887400,337 E 64TH ST,NEW YORK,NY,10065,Manhattan,40.76309,-73.960262
165 STREET PARKING INC,646 599-4839,8835 165TH ST,JAMAICA,NY,11432,Queens,40.705526,-73.795104
RAMCELL PARKING CORPORATION,646-764-0185,1484 JEROME AVE,BRONX,NY,10452,Bronx,40.842065,-73.916145
BRONX CAR PARK SYSTEMS INC.,212-221-6111,2425 SEDGWICK AVE,BRONX,NY,10468,Bronx,40.865036,-73.908939
MANSION 88 PARKING LLC,2126869800,170 E END AVE,NEW YORK,NY,10128,Manhattan,40.776021,-73.944264
"COVE CLUB CAR PARK, LLC",2129966363,2 S END AVE,NEW YORK,NY,10280,Manhattan,40.708177,-74.017344
"IN LOT PARKING, INC.",3477713329,1963 GRAND CONCOURSE,BRONX,NY,10453,Bronx,40.850946,-73.905209
STANDARD PARKING CORPORATION,2129163480,3611 HENRY HUDSON PKWY,BRONX,NY,10463,Bronx,40.88728,-73.912371
T.P.E.C LLC,7187070335,4110 CRESCENT ST,ASTORIA,NY,11101,Queens,40.751628,-73.939337
M AND B PARKING LLC,2123482174,315 E 102ND ST,NEW YORK,NY,10029,Manhattan,40.7878,-73.94341
"KINNEY PARKING SYSTEM, LLC",2125025490,252 W 40TH ST,NEW YORK,NY,10018,Manhattan,40.75541,-73.989854
ADONIS PARKING LLC,2124903460,201 E 56TH ST,NEW YORK,NY,10022,Manhattan,40.759529,-73.96764
AUDUBON PARKING OPS LLC,212-568-6400,284 AUDUBON AVE,NEW YORK,NY,10033,Manhattan,40.847727,-73.933264
MP 425 EAST LLC,2124903460,425 E 79TH ST,NEW YORK,NY,10075,Manhattan,40.771968,-73.951396
CLINTON GRAND PARKING LLC,212-686-9800,413 GRAND ST,NEW YORK,NY,10002,Manhattan,40.715374,-73.986474
SHERMAN PARKING INC.,2125447275,210 SHERMAN AVE,NEW YORK,NY,10034,Manhattan,40.865772,-73.920847
"ONE PARKING STRATHMORE, LLC",480-272-2100,400 E 84TH ST,NEW YORK,NY,10028,Manhattan,40.775247,-73.950151
TRIBECA PARKING CORP.,2122749225,454 GREENWICH ST,NEW YORK,NY,10013,Manhattan,40.723583,-74.009535
OMNI PARKING LLC,2126869800,143 W 68TH ST,NEW YORK,NY,10023,Manhattan,40.77534,-73.98217
A&M PARKING LOT INC.,7189935575,600 EAST  156 STREET,BRONX,NY,10455,,40.818844,-73.909571
"KINNEY PARKING SYSTEM, LLC",2125025490,213 E 43RD ST,NEW YORK,NY,10017,Manhattan,40.751456,-73.973678
SUPER ELITE PARKING INC,9174705093,331 E 132ND ST,BRONX,NY,10454,Bronx,40.805538,-73.926226
"KINNEY PARKING SYSTEM, INC.",2126296602,38 W 46TH ST,NEW YORK,NY,10036,Manhattan,40.756706,-73.980883
PORT PARKING LLC,2126869800,235 W 48TH ST,NEW YORK,NY,10036,Manhattan,40.760795,-73.986059
181 PARK CORP.,2129299404,506 W 181ST ST,NEW YORK,NY,10033,Manhattan,40.848291,-73.931624
