Business Name,Contact Phone Number,Address,Address City,Address State,Address ZIP,Address Borough
ICE HOUSE PARKING CORP.,2129299404,27 N MOORE ST,NEW YORK,NY,10013,Manhattan
PEAK TIME PARKING INC.,2129424295,1730 JEROME AVE,BRONX,NY,10453,Bronx
WEST 161ST PARKING CORP,6469283465,519 W 161ST ST,NEW YORK,NY,10032,Manhattan
"IMPERIAL PARKING (U.S.), INC",2129378660,528 E 20TH ST,NEW YORK,NY,10009,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,9 W 31ST ST,NEW YORK,NY,10001,Manhattan
"PRUDENTI, THERESA",7183877000,552 50 AVENUE,LONG ISLND CITY,NY,11101,
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",2125025490,201-205 E 79TH ST,NEW YORK,NY,10075,Manhattan
FLATBRIDGE PARKING CORP.,2122216111,36 FLATBUSH AVENUE EXT,BROOKLYN,NY,11201,Brooklyn
WESTSIDE 42 PARKING LLC,212-686-9800,350 W 42ND ST,NEW YORK,NY,10036,Manhattan
QUIK PARK WEST 22ND ST. MANAGEMENT LLC,2128322066,133 W 22ND ST,NEW YORK,NY,10011,Manhattan
D'ALMONTE ENTERPRISES PARKING GARAGE INC.,3478620100,2080 JEROME AVE,BRONX,NY,10453,Bronx
CORINTHIAN PARKING MANAGEMENT LLC,2127957275,330 E 38TH ST,NEW YORK,NY,10016,Manhattan
"KINNEY PARKING SYSTEM, INC.",2125025490,870 8TH AVE,NEW YORK,NY,10019,Manhattan
MERCER PARKING GARAGE CORP.,2122265578,165 MERCER ST,NEW YORK,NY,10012,Manhattan
QUIK PARK 61ST STREET LLC,212-832-2066,510 E 62ND ST,NEW YORK,NY,10065,Manhattan
QUIK PARK 61ST STREET LLC,212-832-2066,425 E 61ST ST,NEW YORK,NY,10065,Manhattan
QUIK PARK REGENT LLC,2128322066,38 BOWERY,NEW YORK,NY,10013,Manhattan
157-57TH  INC,9178435910,157 E 57TH ST,NEW YORK,NY,10022,Manhattan
"125 VERTICAL PARKING GROUP, LLC",2129562280,123 BAXTER ST,NEW YORK,NY,10013,Manhattan
CLASSIC PARKING LLC,2126869800,866 UNITED NATIONS PLZ,NEW YORK,NY,10017,Manhattan
"EASTGATE PARKING LEASEHOLD, LLC",2127957275,224 E 39TH ST,NEW YORK,NY,10016,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",7182221032,350 JAY ST,BROOKLYN,NY,11201,Brooklyn
ADD PARK INC,9174705093,3000 PARK AVE,BRONX,NY,10451,Bronx
475 PARKING LLC,2126869800,475 PARK AVE S,NEW YORK,NY,10016,Manhattan
MR PARKING CORP,9172730268,1872 E TREMONT AVE,BRONX,NY,10460,Bronx
"IMPERIAL PARKING (U.S.), LLC",212-934-8660,33 W 56TH ST,NEW YORK,NY,10019,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,1000 5TH AVE,NEW YORK,NY,10028,Manhattan
QUEENS LIC PARKING LLC,212-686-9800,3002 39TH AVE,LONG ISLAND CITY,NY,11101,Queens
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,7 HANOVER SQ,NEW YORK,NY,10004,Manhattan
LTG PARKING CORP.,212-686-9800,150 W END AVE,NEW YORK,NY,10023,Manhattan
165 WEST 66TH STREET PARKING LLC,212-686-9800,165 W 66TH ST,NEW YORK,NY,10023,Manhattan
CLICK PARKING CORP.,212-308-5959,225 CENTRAL PARK W,NEW YORK,NY,10024,Manhattan
"IMPERIAL PARKING (U.S.), LLC",2129378660,31 NAGLE AVE,NEW YORK,NY,10040,Manhattan
QUIK PARK BLOOM LLC,212-686-9800,169 E 60TH ST,NEW YORK,NY,10022,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126048538,553 AVENUE OF THE AMERICAS,NEW YORK,NY,10011,Manhattan
1330 SIXTH PARKING LLC,2126869800,57 W 53RD ST,NEW YORK,NY,10019,Manhattan
EXCELLENT PARKING LLC,2126869800,153 E 29TH ST,NEW YORK,NY,10016,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",2125025490,135 W 50TH ST,NEW YORK,NY,10019,Manhattan
136 W. 40TH PARKING LLC,2126869800,1411 BROADWAY,NEW YORK,NY,10018,Manhattan
QUIK PARK HUDSON LLC,2128322066,160 RIVERSIDE BLVD,NEW YORK,NY,10069,Manhattan
JENUWEN CAR PARK INC.,2122216111,590 FLATBUSH AVE,BROOKLYN,NY,11225,Brooklyn
"CONEY CAR PARK, LLC",2122216111,346 CONEY ISLAND AVE,BROOKLYN,NY,11218,Brooklyn
2010 PARKING INC.,7188929379,2010 WESTCHESTER AVE,BRONX,NY,10462,Bronx
PARK RIGHT CORPORATION,2122624771,125 PERRY ST,NEW YORK,NY,10014,Manhattan
"MUTUAL PARKING, INC.",2128887400,61 E END AVE,NEW YORK,NY,10028,Manhattan
"IMPERIAL PARKING (U.S.), LLC",2129378660,9230 165TH ST,JAMAICA,NY,11433,Queens
NEPTUNE PARKING LLC,2126869800,626 SHEEPSHEAD BAY RD,BROOKLYN,NY,11224,Brooklyn
LEXINGTON 58 PARKING LLC,2126869800,150 E 58TH ST,NEW YORK,NY,10155,Manhattan
MALLI PARKING INC.,7189935575,600 E 156TH ST,BRONX,NY,10455,Bronx
TUNNEL 34 PARKING LLC,2126869800,222 E 34TH ST,NEW YORK,NY,10016,Manhattan
"SPECIALTY PARKING, LLC",321-228-6908,13530 140TH ST,JAMAICA,NY,11436,Queens
KAPPA PARKING INC,6468385122,144 E 17TH ST,NEW YORK,NY,10003,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,375 PARK AVE,NEW YORK,NY,10152,Manhattan
WELCOME PARKING LIMITED LIABILITY COMPANY,2016807129,511 W 18TH ST,NEW YORK,NY,10011,Manhattan
B. E. W. PARKING CORP.,2128661000,254 W 79TH ST,NEW YORK,NY,10024,Manhattan
REGAL PARKING LLC,2126869800,250 MADISON AVE,NEW YORK,NY,10016,Manhattan
"WATERVIEW PARKING, INC.",2126509320,180 E END AVE,NEW YORK,NY,10128,Manhattan
INSTANT PARKING LLC,2126869800,434 E 80TH ST,NEW YORK,NY,10075,Manhattan
EZ EXPRESS PARKING CORP.,9177437661,1560 JEROME AVE,BRONX,NY,10452,Bronx
QUIK PARK 1633 GARAGE LLC,2128322066,1633 BROADWAY,NEW YORK,NY,10019,Manhattan
HAPPY MEN PARKING INC.,7185796823,1556 JEROME AVE,BRONX,NY,10452,Bronx
MANHATTAN PARKING WEST 45 STREET CORP,212-490-3460,120 W 45TH ST,NEW YORK,NY,10036,Manhattan
F & A PARKING CORP,718-399-2640,333 GREENE AVE,BROOKLYN,NY,11238,Brooklyn
ALERT PARKING LLC,2122495290,30 E 85TH ST,NEW YORK,NY,10028,Manhattan
PEAK TIME PARKING INC.,9174705093,4469 BROADWAY,NEW YORK,NY,10040,Manhattan
UPTOWN PARKING CORP.,2124903460,6 W 137TH ST,NEW YORK,NY,10037,Manhattan
ENTERPRISE 37 EAST PARKING LLC,212-679-8414,415 E 37TH ST,NEW YORK,NY,10016,Manhattan
BELUGA PARKING CORP,2125416050,1820 E TREMONT AVE,BRONX,NY,10460,Bronx
"IMPERIAL PARKING (U.S.), LLC",212-934-8660,187 PACIFIC STREET,BROOKLYN,NY,11201,
170 PARK ROW PARKING CORP,2127367171,170 PARK ROW,NEW YORK,NY,10038,Manhattan
SEWARD PARK GARAGE LLC,6465840409,240 E BROADWAY,NEW YORK,NY,10002,Manhattan
R A D VALET PARKING INC,6462518052,5423 8TH AVE,BROOKLYN,NY,11220,Brooklyn
STANDARD PARKING CORPORATION,2127864245,250 VESEY ST,NEW YORK,NY,10282,Manhattan
BRYK CORP.,7184596110,6536 99TH ST,REGO PARK,NY,11374,Queens
"50 EAST 79TH STREET CAR PARK, LLC",2128790670,50 E 79TH ST,NEW YORK,NY,10075,Manhattan
KCF PARKING CORP.,718-933-3200,2481 CROTONA AVE,BRONX,NY,10458,Bronx
MP 97 LLC,212-490-3460,217 E 96TH ST,NEW YORK,NY,10128,Manhattan
CONSOLIDATED PARKING LLC,2126869800,146 3RD AVE,NEW YORK,NY,10003,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126296602,10 COLUMBUS CIR,NEW YORK,NY,10019,Manhattan
JO-DASH PARKING CORP.,2126869800,488 3RD AVE,NEW YORK,NY,10016,Manhattan
HOYT & SCHERMERHORN PARKING LLC.,2126869800,45 HOYT ST,BROOKLYN,NY,11201,Brooklyn
HEIGHTS 183 PARKING LLC,2126869800,2479 AMSTERDAM AVE,NEW YORK,NY,10033,Manhattan
"ONE PARKING GOTHAM, INC.",2123706530,4201 28TH ST,LONG ISLAND CIT,NY,11101,Queens
"IMPERIAL PARKING (U.S.), LLC",212-937-8660,9525 QUEENS BLVD,REGO PARK,NY,11374,Queens
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126296602,441 9TH AVE,NEW YORK,NY,10001,Manhattan
NINTH AVENUE PARKING LLC,2125643199,404 W 37TH ST,NEW YORK,NY,10018,Manhattan
"DMP PARKING GARAGE, INC.",9176455203,1231 WEBSTER AVE,BRONX,NY,10456,Bronx
LUCKY CAR PARK LLC,2122216111,380 MALCOLM X BLVD,NEW YORK,NY,10027,Manhattan
SCARLET 53 PARKING LLC,2126869800,211 E 53RD ST,NEW YORK,NY,10022,Manhattan
"PRECISE PARK ASSOCIATES, LLC",2124903460,702 GRAND CONCOURSE,BRONX,NY,10451,Bronx
"J & B PARKING GARAGE, INC.",2125433328,2123 AMSTERDAM AVE,NEW YORK,NY,10032,Manhattan
CREST CAR PARK LLC,718-499-1235,306 2ND ST,BROOKLYN,NY,11215,Brooklyn
EAST 71ST STREET GARAGE CORP.,2128799451,135 E 71ST ST,NEW YORK,NY,10021,Manhattan
"BROOK PARKING GARAGE, INC.",7185888328,420 E 167TH ST,BRONX,NY,10456,Bronx
880 FIFTH PARKING LLC,,880 5TH AVE,NEW YORK,NY,10021,Manhattan
EXPRESS PARK LLC,2122216111,425 E 79TH ST,NEW YORK,NY,10075,Manhattan
MAY PARKING CORP.,2127373279,330 E 70TH ST,NEW YORK,NY,10021,Manhattan
CHAMPION PARKING 36 LLC,2123085959,30 PARK AVE,NEW YORK,NY,10016,Manhattan
ACE'S PARKING GARAGE INC.,3472207660,950 WESTCHESTER AVE,BRONX,NY,10459,Bronx
INTEGRITY PARKING LLC,2126869800,315 E 72ND ST,NEW YORK,NY,10021,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125022490,200 E 65TH ST,NEW YORK,NY,10065,Manhattan
357 EAST 57TH STREET PARKING CORP,212-736-7171,357 E 57TH ST,NEW YORK,NY,10022,Manhattan
PARKING SYSTEMS PLUS INC,8009441424,280 BAYCHESTER AVE,BRONX,NY,10475,Bronx
"ALFRED CAR PARK, LLC",2129966363,161 W 61ST ST,NEW YORK,NY,10023,Manhattan
"KINNEY PARKING SYSTEM, INC.",2125025490,6575 SAUNDERS ST,REGO PARK,NY,11374,Queens
CHAMPION 126 LLC,2123085959,162 E 126TH ST,NEW YORK,NY,10035,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK, INC",2125025490,154-156 E 53RD ST,NEW YORK,NY,10022,Manhattan
BK PARKING GROUP INC,9173277488,1414 CROMWELL AVE,BRONX,NY,10452,Bronx
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,199 WATER ST,NEW YORK,NY,10038,Manhattan
MANHATTAN PARKING EAST 34TH STREET CORP.,2126862508,333 E 34TH ST,NEW YORK,NY,10016,Manhattan
304060 PARKING LLC,2126869800,40 E 9TH ST,NEW YORK,NY,10003,Manhattan
"PARK 139TH, LLC",2122340855,34 W 139TH ST,NEW YORK,NY,10037,Manhattan
CAPITAL PARKING LLC,2126869800,166 E 63RD ST,NEW YORK,NY,10065,Manhattan
LM SUTPHIN PARKING LLC,2127143571,8822 SUTPHIN BLVD,JAMAICA,NY,11435,Queens
"KINNEY PARKING SYSTEM, INC.",7125025490,10736 QUEENS BLVD,FOREST HILLS,NY,11375,Queens
"PLAZA CAR PARK, LLC",212-221-6111,2 PLAZA ST,BROOKLYN,NY,11238,Brooklyn
QUIK PARK EAST 72 LLC,2128322066,530 E 73RD ST,NEW YORK,NY,10021,Manhattan
"KINNEY PARKING SYSTEM, LLC",2125025490,301 E 66TH ST,NEW YORK,NY,10065,Manhattan
QP GRAND ARMY PLAZA LLC,2126869800,1 EASTERN PKWY,BROOKLYN,NY,11238,Brooklyn
"IMPERIAL PARKING (U.S.), INC",2129378660,187 PACIFIC ST,BROOKLYN,NY,11201,Brooklyn
247 NORTH 7TH STREET PARKING CORP,2127367171,249 N 7TH ST,BROOKLYN,NY,11211,Brooklyn
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",7185384611,20 E 161ST ST,BRONX,NY,10451,Bronx
MKN PARKING CORP,6466516335,1355 CROMWELL AVE,BRONX,NY,10452,Bronx
RAMP PARKING CORP.,2128661000,44 ELIZABETH ST,NEW YORK,NY,10013,Manhattan
1908 PARK AVENUE STORAGE LLC,212-427-4004,1908 PARK AVE,NEW YORK,NY,10035,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,688 MAIN ST,NEW YORK,NY,10044,Manhattan
ARMORY PARKING INC.,7184729595,171 CLERMONT AVE,BROOKLYN,NY,11205,Brooklyn
RAINBOW PARKING CORP.,212-308-5959,300 E 71ST ST,NEW YORK,NY,10021,Manhattan
23RD STREET PARKING LLC,2126869800,318 E 23RD ST,NEW YORK,NY,10010,Manhattan
"ABM PARKING SERVICES, INC",2122131282,450 E 29TH ST,NEW YORK,NY,10016,Manhattan
J & A PARKING INC,7186180992,376 E 184TH ST,BRONX,NY,10458,Bronx
ARTHUR MANAGEMENT CORPORATION,7189603867,4400 3RD AVE,BRONX,NY,10457,Bronx
CHAMPION PARKING 33 LLC,2123085959,4 PARK AVE,NEW YORK,NY,10016,Manhattan
34 BERRY STREET LLC,7183870344,34 BERRY ST,BROOKLYN,NY,11211,Brooklyn
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,103 WARREN ST,NEW YORK,NY,10007,Manhattan
IMPERIAL PARKING LLC,2129378660,306 2ND ST,BROOKLYN,NY,11215,Brooklyn
QUEEN PARKING LLC,7188862422,3907 PRINCE ST,FLUSHING,NY,11354,Queens
PARK NORTH 9 LLC,2123606300,56 N 9TH ST,BROOKLYN,NY,11249,Brooklyn
304060 PARKING LLC,2126869800,30 E 9TH ST,NEW YORK,NY,10003,Manhattan
207TH STREET PARKING LLC,2126869800,408 W 207TH ST,NEW YORK,NY,10034,Manhattan
ZAFIRO PARKING INC.,2127490125,1600 SEDGWICK AVE,BRONX,NY,10453,Bronx
"EDISON NY PARKING, LLC",973-643-7700,161 10TH AVE,NEW YORK,NY,10011,Manhattan
INDEPENDENT PARKING LLC,2126869800,422 E 72ND ST,NEW YORK,NY,10021,Manhattan
"CLEAN AIR CAR SERVICE & PARKING BRANCH 3, LLC",,3720 PRINCE ST,FLUSHING,NY,11354,Queens
"GARDEN GARAGE, LLC",212-686-9800,384 8TH AVE,NEW YORK,NY,10001,Manhattan
QUALITY CAR PARK LLC,2122216111,85 ADAMS ST,BROOKLYN,NY,11201,Brooklyn
JRD PARKING CORP,7186187215,1000 WESTCHESTER AVE,BRONX,NY,10459,Bronx
RIVER 73 PARKING LLC,2126869800,524 E 73RD ST,NEW YORK,NY,10021,Manhattan
IRVING 18TH PARKING LLC,2126869800,196 3RD AVE,NEW YORK,NY,10003,Manhattan
SOY PARKING LLC,2124521324,524 E 73RD ST,NEW YORK,NY,10021,Manhattan
UPTOWN PARKING CORP.,2124903460,1721-1735 AMSTERDAM AVE,NEW YORK,NY,0,
80TH ST. PARKING CORP.,2124903460,525 E 80TH ST,NEW YORK,NY,10075,Manhattan
EASTSIDE 65 PARKING LLC,212-686-9800,200 E 66TH ST,NEW YORK,NY,10065,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125024390,541 W 38TH ST,NEW YORK,NY,10018,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",7186240316,300 CADMAN PLZ W,BROOKLYN,NY,11201,Brooklyn
PARK MULBERRY CORP,6463558826,62 MULBERRY ST,NEW YORK,NY,10013,Manhattan
A & Z BUSINESS CORP.,9148743268,700 GRAND CONCOURSE,BRONX,NY,10451,Bronx
MINT PARKING CORPORATION,2124903460,270 DYCKMAN ST,NEW YORK,NY,10034,Manhattan
SP PLUS CORPORATION,2125025490,1292 PARK AVE,NEW YORK,NY,10029,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,200 RECTOR PL,NEW YORK,NY,10280,Manhattan
SUPPORT PARKING LLC,2126869800,350 E 52ND ST,NEW YORK,NY,10022,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,214 W 80TH ST,NEW YORK,NY,10024,Manhattan
CFS 2907 JFK LLC,7183222221,14916 131ST ST,JAMAICA,NY,11430,Queens
PARK RIGHT CORPORATION,2122262798,277 GOLD ST,BROOKLYN,NY,11201,Brooklyn
PARKLEX GARAGE INC.,2124072516,345 PARK AVE,NEW YORK,NY,10154,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",9179747625,9525 QUEENS BLVD,REGO PARK,NY,11374,Queens
"STABLE CAR PARKING, INC.",212-979-9815,614 W 153RD ST,NEW YORK,NY,10031,Manhattan
MYRTLE GARAGE CORP.,2127367171,225 FLATBUSH AVENUE EXT,BROOKLYN,NY,11201,Brooklyn
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,312 W 34TH ST,NEW YORK,NY,10001,Manhattan
"150TH PARKING LEASEHOLD, LLC",212-795-7275,457 W 150TH ST,NEW YORK,NY,10031,Manhattan
CENTRAL GARAGE CORP.,2127367171,860 5TH AVE,NEW YORK,NY,10065,Manhattan
CHAMPION PARKING MIDTOWN LLC,2128673999,224 E 39TH ST,NEW YORK,NY,10016,Manhattan
DSev Enterprise LLC,,1843 CROTONA AVE,BRONX,NY,10457,Bronx
RICANT PARKING LLC,2126887666,443 E 49TH ST,NEW YORK,NY,10017,Manhattan
"KINNEY PARKING SYSTEM, INC.",2125025490,1133 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,Manhattan
650 PARKING CORP.,2124722596,650 PARK AVE,NEW YORK,NY,10065,Manhattan
NOBLE CAR PARK LLC,2122216111,500 4TH AVE,BROOKLYN,NY,11215,Brooklyn
KIDS PARKING CORP.,2129644968,105 DUANE ST,NEW YORK,NY,10007,Manhattan
ENTERPRISE YORK PARKING LLC,2125643199,1175 YORK AVE,NEW YORK,NY,10065,Manhattan
LM MUSTANG PARKING LLC,,510 E 80TH ST,NEW YORK,NY,10075,Manhattan
IMPERIAL HOUSE PARKING MANAGEMENT COMPANY,212-327-2626,155 E 68TH ST,NEW YORK,NY,10065,Manhattan
C & C Parking LLC,,899 WESTCHESTER AVE,BRONX,NY,10459,Bronx
STANDARD PARKING CORPORATION,2127869564,200 LIBERTY ST,NEW YORK,NY,10281,Manhattan
STANDARD PARKING CORPORATION,7187844966,4818 5TH ST,LONG ISLND CITY,NY,11101,Queens
"ESP GROUP OF NEW YORK, INC.",7184697672,324 CLARKSON AVE,BROOKLYN,NY,11226,Brooklyn
BEAVER STREET PARKING LLC,2126869800,15 S WILLIAM ST,NEW YORK,NY,10004,Manhattan
JARABACOA PARKING 2 LLC,347-539-1015,430 E 173RD ST,BRONX,NY,10457,Bronx
UPPER WEST PARKING INC,3474487079,303 W 96TH ST,NEW YORK,NY,10025,Manhattan
ALLIANCE E. 69TH PARKING LLC,2125810535,301 E 69TH ST,NEW YORK,NY,10021,Manhattan
STANDARD PARKING CORPORATION,2129163480,60 E END AVE,NEW YORK,NY,10028,Manhattan
"RELIABLE PARKING, CORP.",2124903460,585 E 169TH ST,BRONX,NY,10456,Bronx
764 4TH AVE ASSOCIATES LLC,7187683100,764 4TH AVE,BROOKLYN,NY,11232,Brooklyn
CIRCLE PARKING LLC,2126869800,200 W 52ND ST,NEW YORK,NY,10019,Manhattan
310 LEX PARKING MGMT LLC,2126812044,310 LEXINGTON AVE,NEW YORK,NY,10016,Manhattan
"IMPERIAL PARKING (U.S.), LLC",2129378660,422 E 79TH ST,NEW YORK,NY,10075,Manhattan
"IMPERIAL PARKING (U.S.), LLC",2129378660,750 AVENUE OF THE AMERICAS,NEW YORK,NY,10010,Manhattan
"STEWART HOUSE CAR PARK, INC",2129966363,70 E 10TH ST,NEW YORK,NY,10003,Manhattan
PARK KWIK LLC,2129745840,110 LIVINGSTON ST,BROOKLYN,NY,11201,Brooklyn
EAST 61ST STREET PARKING GARAGE CORP.,212-736-7171,150 E 61ST ST,NEW YORK,NY,10065,Manhattan
"G&M PARKING GARAGE, CORP.",9546098489,920 WESTCHESTER AVE,BRONX,NY,10459,Bronx
"PARK ON BROADWAY, INC.",7186109192,250 W 43RD ST,NEW YORK,NY,10036,Manhattan
"WESTMINSTER CAR PARK, LLC",2129966363,165 E 66TH ST,NEW YORK,NY,10065,Manhattan
"ABM PARKING SERVICES, INC",2122131282,475 PARK AVE S,NEW YORK,NY,10016,Manhattan
AMABLE PARKING CORP.,2125691722,3795 10TH AVE,NEW YORK,NY,10034,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126296602,154 E 53RD ST,NEW YORK,NY,10022,Manhattan
STAN PARK LLC,7188408400,3538 JUNCTION BLVD,CORONA,NY,11368,Queens
305 EAST 86TH PARKING LLC,2126886800,305 E 86TH ST,NEW YORK,NY,10028,Manhattan
515 NINTH AVENUE PARKING INC,212-736-7171,511 9TH AVE,NEW YORK,NY,10018,Manhattan
"PARKING COMPANY OF AMERICA AIRPORTS, LLC",7183222221,14921 130TH AVE,JAMAICA,NY,11436,Queens
QUIK PARK 65TH ST. LLC,2126869800,403 E 65TH ST,NEW YORK,NY,10065,Manhattan
MANHATTAN PARKING SYSTEM-SERVICE CORP.,2127536116,220 MADISON AVE,NEW YORK,NY,10016,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126296602,1 PENN PLZ,NEW YORK,NY,10119,Manhattan
334 PARKING CORP.,2128661000,302 E 96TH ST,NEW YORK,NY,10128,Manhattan
PROTO PARKING INC,6462092694,250 E 39TH ST,NEW YORK,NY,10016,Manhattan
"MY NEW PARKING, INC.",3475388602,1484 JEROME AVE,BRONX,NY,10452,Bronx
61 JANE PARKING CORP.,2122436303,61 JANE ST,NEW YORK,NY,10014,Manhattan
"IMPERIAL PARKING (U.S.), INC",2129378660,279 AVENUE C,NEW YORK,NY,10009,Manhattan
"KINNEY PARKING SYSTEM, INC.",2126296602,56 N MOORE ST,NEW YORK,NY,10013,Manhattan
200 EAST END AVENUE PARKING CORP,2127367171,200 E END AVE,NEW YORK,NY,10128,Manhattan
RAPID EAST 38TH STREET CORP.,2128661000,80 PARK AVE,NEW YORK,NY,10016,Manhattan
GOLD/PEARL PARKING CORP.,2127367171,2 GOLD ST,NEW YORK,NY,10038,Manhattan
PARK LANE HOTEL GARAGE LLC,6465840409,36-38 CENTRAL PARK S,NEW YORK,NY,10019,Manhattan
QUIK PARK EAST 46TH STREET LLC,2128322066,300 E 46TH ST,NEW YORK,NY,10017,Manhattan
"ALLIANCE ELEMENT PARKING, LLC",2125810535,555 W 59TH ST,NEW YORK,NY,10019,Manhattan
"KINNEY PARKING SYSTEM, INC.",2125025490,211 E 57TH ST,NEW YORK,NY,10022,Manhattan
PARK KWIK LLC,2129745840,55 WASHINGTON ST,BROOKLYN,NY,11201,Brooklyn
330 THIRD PARKING CORP.,2122435900,514 W 168TH ST,NEW YORK,NY,10032,Manhattan
LA FAMILIA PARKING GARAGE CORP.,7188293655,2346 RYER AVE,BRONX,NY,10458,Bronx
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2122521673,776 AVENUE OF THE AMERICAS,NEW YORK,NY,10001,Manhattan
CASTLE PARKING CORP.,7189334751,2846 WEBSTER AVE,BRONX,NY,10458,Bronx
CHAMPION PARKING 75 LLC,2123085959,370 E 76TH ST,NEW YORK,NY,10021,Manhattan
QUIK PARK LINC MANAGMENT LLC,2128322066,20 N 5TH ST,BROOKLYN,NY,11249,Brooklyn
VALOR PARKING LLC,212-686-9800,235 E 45TH ST,NEW YORK,NY,10017,Manhattan
AMBER PARK LLC,2126869800,101 E 13TH ST,NEW YORK,NY,10003,Manhattan
BROADWAY & 64TH PARKING LLC,212-686-9800,1900 BROADWAY,NEW YORK,NY,10023,Manhattan
REDBALL PARKING LLC,2126832056,142 E 31ST ST,NEW YORK,NY,10016,Manhattan
SYLVAN WINDSOR PARKING LLC,718-575-9768,10724 71ST RD,FOREST HILLS,NY,11375,Queens
PARK RIGHT CORPORATION,2122624771,415 GREENWICH ST,NEW YORK,NY,10013,Manhattan
205 EAST 38TH STREET PARKING LLC,2126869800,205 E 38TH ST,NEW YORK,NY,10016,Manhattan
BELMONT PARKING LLC,2122889170,113 E 84TH ST,NEW YORK,NY,10028,Manhattan
PARK BRIAR GARAGE,2127367171,11045 QUEENS BLVD,FOREST HILLS,NY,11375,Queens
DEPENDABLE PARKING LLC,2126869800,230 W 55TH ST,NEW YORK,NY,10019,Manhattan
"LAZ PARKING NEW YORK, NEW JERSEY LLC",2122652239,426 E 71ST ST,NEW YORK,NY,10021,Manhattan
EAST 97TH PARKING CORP.,2123488364,175 E 96TH ST,NEW YORK,NY,10128,Manhattan
NEW YORK PARKING 54TH ST. CORP.,2122493344,527 MADISON AVE,NEW YORK,NY,10022,Manhattan
"ST. NICHOLAS PARKING MGMT, LLC",2127957275,673 SAINT NICHOLAS AVE,NEW YORK,NY,10030,Manhattan
160 PARKING CORP.,2127367171,160 E 65TH ST,NEW YORK,NY,10065,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126296602,267 W 47TH ST,NEW YORK,NY,10036,Manhattan
HILLTOP PARKING CORP.,7183649580,305 E 182ND ST,BRONX,NY,10457,Bronx
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,100 W 93RD ST,NEW YORK,NY,10025,Manhattan
RECTOR WEST PARKING LLC,2127864796,200 RECTOR PL,NEW YORK,NY,10280,Manhattan
BUZZ PARKING & MGMT CORP.,7182850102,14 KENMARE ST,NEW YORK,NY,10012,Manhattan
"SYD PARKING, LLC",2127504274,405 E 56TH ST,NEW YORK,NY,10022,Manhattan
BRADY PARKING INC.,7185973232,800 BRADY AVE,BRONX,NY,10462,Bronx
REALITY PARKING LLC,2126869800,900 8TH AVE,NEW YORK,NY,10019,Manhattan
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2126296602,45 E END AVE,NEW YORK,NY,10028,Manhattan
"UNION ST. PARKING, INC.",5165893058,3819 UNION ST,FLUSHING,NY,11354,Queens
"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",2125025490,390 GREENWICH ST,NEW YORK,NY,10013,Manhattan
BROOKE PARKING GARAGE INC,9175775924,1120 BROOK AVE,BRONX,NY,10456,Bronx
"ALLIED AUSTIN CO., L.P.",7182633800,7020 AUSTIN ST,FOREST HILLS,NY,11375,Queens
QUIK PARK TRIBECA II LLC,2128322066,450 WASHINGTON ST,NEW YORK,NY,10013,Manhattan
CENTRAL PARKING SYSTEM OF NEW YORK INC.,2125025490,213-217 E 80TH ST,NEW YORK,NY,10075,Manhattan
QUIK PARK EAST 102ND STREET GARAGE LLC,2128322066,315 E 102ND ST,NEW YORK,NY,10029,Manhattan
